,id,price,property_type,room_type,listing_duration,hosting_duration,calculated_host_listings_count,guests_included,extra_people,availability_365,availability_60,total_amenities,Pool,Family/kid friendly,Dryer,TV,Breakfast,Smoke detector,Free parking on premises,Paid parking on premises,Essentials,Pets allowed,Shampoo,Gym,Suitable for events,Free street parking,Laptop friendly workspace,minimum_nights,maximum_nights,neighbourhood_group_cleansed,number_of_reviews_ltm,reviews_per_month,review_scores_location,review_scores_cleanliness,review_scores_accuracy,review_scores_value,latitude,longitude
2131,20200571,30,Apartment,Private room,0.0,464.0,10,1,7,181,60,18,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,90,90,Central Region,0,0.04,10.0,10.0,10.0,10.0,1.31513,103.88541
2132,20207839,125,Tourism,Entire home/apt,637.0,1803.0,16,1,25,152,35,21,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,41,4.19,10.0,9.0,10.0,9.0,1.3128,103.85507
2133,20213741,65,Condominium,Private room,507.0,567.0,10,1,15,336,31,27,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,4,1125,West Region,5,0.33,9.0,8.0,8.0,7.0,1.34683,103.72192
2134,20216044,56,Apartment,Private room,663.0,1066.0,2,1,9,353,48,14,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,2,1125,Central Region,15,1.44,9.0,9.0,9.0,9.0,1.31548,103.88321
2135,20219567,110,Apartment,Entire home/apt,609.0,2345.0,3,2,35,107,10,41,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,3,1125,Central Region,40,2.92,10.0,10.0,10.0,10.0,1.33489,103.87004
2136,20223050,51,Apartment,Private room,38.0,1469.0,1,2,15,0,0,15,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,2,21,Central Region,0,0.13,10.0,10.0,10.0,10.0,1.30066,103.80023
2137,20233890,79,Condominium,Private room,495.0,649.0,10,1,13,338,33,32,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,3,1125,West Region,6,0.45,10.0,9.0,10.0,9.0,1.34495,103.72278
2138,20234954,230,Serviced apartment,Entire home/apt,450.0,713.0,20,2,54,362,57,36,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,6,1125,Central Region,8,0.57,10.0,10.0,10.0,10.0,1.28853,103.84255
2139,20244085,92,Apartment,Private room,0.0,23.0,1,1,0,0,0,31,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1125,North-East Region,0,0.04,10.0,8.0,8.0,10.0,1.38986,103.89495
2140,20256486,56,Condominium,Private room,23.0,627.0,2,1,0,0,0,18,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,19,Central Region,0,0.22,10.0,9.0,9.0,8.0,1.30929,103.8638
2141,20257908,129,Apartment,Entire home/apt,518.0,2063.0,193,2,15,57,0,17,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,3,250,Central Region,6,0.41,9.0,8.0,9.0,8.0,1.32613,103.84892
2142,20258646,79,Apartment,Private room,478.0,646.0,10,1,20,314,16,27,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,4,1125,West Region,1,0.11,8.0,6.0,7.0,5.0,1.33343,103.74084
2143,20259295,85,Apartment,Entire home/apt,660.0,845.0,3,1,0,309,27,21,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1125,Central Region,44,2.44,10.0,10.0,10.0,9.0,1.29741,103.85659
2144,20291676,100,Condominium,Private room,0.0,853.0,2,2,50,0,0,53,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,3,Central Region,0,0.05,8.0,10.0,10.0,10.0,1.28225,103.80322
2145,20292322,19,Hostel,Shared room,559.0,1663.0,2,1,19,325,24,17,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1125,Central Region,24,2.14,10.0,8.0,9.0,9.0,1.30416,103.85395
2146,20335984,54,House,Private room,348.0,357.0,1,1,22,0,0,43,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,9,East Region,8,2.79,9.0,10.0,10.0,10.0,1.34072,103.95749
2147,20395120,51,Apartment,Private room,42.0,67.0,1,1,11,0,0,27,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1125,North-East Region,0,0.18,10.0,10.0,10.0,10.0,1.39576,103.91618
2148,20396642,118,Serviced apartment,Private room,212.0,442.0,15,1,0,362,57,19,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,3,1125,Central Region,1,0.18,9.0,10.0,10.0,10.0,1.32345,103.85262
2149,20397202,181,Tourism,Private room,384.0,631.0,7,1,40,75,44,29,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,2,1125,East Region,8,0.76,10.0,10.0,10.0,10.0,1.31926,103.90881
2150,20397739,69,Condominium,Private room,183.0,531.0,1,1,0,180,5,11,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1125,Central Region,0,0.09,9.0,3.0,9.0,7.0,1.28412,103.82785
2151,20398796,278,Apartment,Entire home/apt,491.0,549.0,10,5,30,359,54,27,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,5,1125,West Region,3,0.28,10.0,9.0,10.0,8.0,1.34647,103.72188
2152,20405370,217,Condominium,Entire home/apt,223.0,1211.0,3,1,20,314,9,34,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1125,Central Region,0,0.3,10.0,10.0,10.0,10.0,1.27955,103.78502
2153,20413265,80,Condominium,Private room,163.0,2051.0,1,2,0,0,0,22,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,2,1125,Central Region,11,1.17,10.0,10.0,10.0,10.0,1.29762,103.88388
2154,20418062,89,Condominium,Entire home/apt,66.0,613.0,1,1,10,0,0,30,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1125,Central Region,0,0.35,10.0,9.0,9.0,10.0,1.32026,103.86456
2155,20418766,120,Condominium,Entire home/apt,535.0,543.0,2,1,20,307,9,38,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,2,1125,Central Region,3,0.27,10.0,9.0,10.0,10.0,1.32414,103.84767
2156,20419305,41,Apartment,Private room,285.0,426.0,1,1,0,0,0,19,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,5,North-East Region,0,0.35,8.0,9.0,10.0,10.0,1.36852,103.84274
